UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER,,,,
1455985971;2016-02-20T16:32:51Z;45,422643;10,95269;125,0;0;0;0;No Data;No Data,
1455985972;2016-02-20T16:32:52Z;45,422655;10,952675;125,0;0,0017782;0;0;No Data;No Data
1455985976;2016-02-20T16:32:56Z;45,42269;10,95258;127,0;0,0101615;0;0;No Data;No Data
1455985979;2016-02-20T16:32:59Z;45,42269;10,95247;125,0;0,018756;0;0;No Data;No Data
1455985982;2016-02-20T16:33:02Z;45,422681;10,95236;123,0;0,0274014;0;0;No Data;No Data
1455985987;2016-02-20T16:33:07Z;45,42267;10,952245;120,0;0,0364701;0;0;No Data;No Data
1455985991;2016-02-20T16:33:11Z;45,42264;10,95215;113,0;0,0446101;0;0;No Data;No Data
1455985996;2016-02-20T16:33:16Z;45,422626;10,95203;108,0;0,0541037;0;0;No Data;No Data
1455985999;2016-02-20T16:33:19Z;45,422611;10,951925;106,0;0,0624622;0;0;No Data;No Data
1455986003;2016-02-20T16:33:23Z;45,42258;10,951815;100,0;0,0717246;0;0;No Data;No Data
1455986113;2016-02-20T16:35:13Z;45,421851;10,94748;116,0;0,4200289;0;0;No Data;No Data
1455986115;2016-02-20T16:35:15Z;45,421795;10,947385;122,0;0,4297231;0;0;No Data;No Data
1455986118;2016-02-20T16:35:18Z;45,421755;10,947235;124,0;0,4422618;0;0;No Data;No Data
1455986121;2016-02-20T16:35:21Z;45,421741;10,94713;126,0;0,4506002;0;0;No Data;No Data
1455986125;2016-02-20T16:35:25Z;45,42172;10,947;122,0;0,4610237;0;0;No Data;No Data
1455986128;2016-02-20T16:35:28Z;45,42171;10,946885;120,0;0,4700784;0;0;No Data;No Data
1455986131;2016-02-20T16:35:31Z;45,421685;10,946756;121,0;0,4804854;0;0;No Data;No Data
1455986134;2016-02-20T16:35:34Z;45,42166;10,94664;119,0;0,4899676;0;0;No Data;No Data
1455986137;2016-02-20T16:35:37Z;45,42163;10,946528;117,0;0,4993106;0;0;No Data;No Data
1455986140;2016-02-20T16:35:40Z;45,421615;10,94641;116,0;0,5086806;0;0;No Data;No Data
1455986143;2016-02-20T16:35:43Z;45,421596;10,946291;116,0;0,5181494;0;0;No Data;No Data
1455986146;2016-02-20T16:35:46Z;45,42158;10,94618;117,0;0,5270039;0;0;No Data;No Data
1455986149;2016-02-20T16:35:49Z;45,421561;10,946053;118,0;0,5371096;0;0;No Data;No Data
1455986152;2016-02-20T16:35:52Z;45,421545;10,945935;115,0;0,5465008;0;0;No Data;No Data
1455986155;2016-02-20T16:35:55Z;45,421526;10,945805;117,0;0,5568621;0;0;No Data;No Data
1455986158;2016-02-20T16:35:58Z;45,421505;10,945686;115,0;0,5663994;0;0;No Data;No Data
1455986161;2016-02-20T16:36:01Z;45,421485;10,945575;115,0;0,5753543;0;0;No Data;No Data
1455986164;2016-02-20T16:36:04Z;45,42147;10,94547;115,0;0,5837273;0;0;No Data;No Data
1455986168;2016-02-20T16:36:08Z;45,421455;10,945336;111,0;0,5942791;0;0;No Data;No Data
1455986171;2016-02-20T16:36:11Z;45,421436;10,94524;109,0;0,6020529;0;0;No Data;No Data
1455986175;2016-02-20T16:36:15Z;45,421426;10,9451;109,0;0,6130418;0;0;No Data;No Data
1455986179;2016-02-20T16:36:19Z;45,42141;10,944985;106,0;0,6222022;0;0;No Data;No Data
1455986182;2016-02-20T16:36:22Z;45,421375;10,944865;104,0;0,632357;0;0;No Data;No Data
1455986185;2016-02-20T16:36:25Z;45,421351;10,944755;100,0;0,6413371;0;0;No Data;No Data
1455986188;2016-02-20T16:36:28Z;45,42133;10,944645;100,0;0,650245;0;0;No Data;No Data
1455986191;2016-02-20T16:36:31Z;45,421315;10,944525;97,0;0,6597695;0;0;No Data;No Data
1455986194;2016-02-20T16:36:34Z;45,421296;10,944395;97,0;0,6701304;0;0;No Data;No Data
1455986197;2016-02-20T16:36:37Z;45,421276;10,944273;98,0;0,679878;0;0;No Data;No Data
1455986200;2016-02-20T16:36:40Z;45,421255;10,944155;97,0;0,6893906;0;0;No Data;No Data
1455986203;2016-02-20T16:36:43Z;45,42124;10,94403;96,0;0,6993;0;0;No Data;No Data
1455986206;2016-02-20T16:36:46Z;45,421225;10,943916;95,0;0,7083122;0;0;No Data;No Data
1455986209;2016-02-20T16:36:49Z;45,421206;10,943805;95,0;0,7172226;0;0;No Data;No Data
1455986212;2016-02-20T16:36:52Z;45,42119;10,943695;95,0;0,7260012;0;0;No Data;No Data
1455986215;2016-02-20T16:36:55Z;45,42118;10,943585;92,0;0,734669;0;0;No Data;No Data
1455986219;2016-02-20T16:36:59Z;45,421155;10,943456;91,0;0,7450764;0;0;No Data;No Data
1455986222;2016-02-20T16:37:02Z;45,421126;10,943343;92,0;0,7544281;0;0;No Data;No Data
1455986225;2016-02-20T16:37:05Z;45,421096;10,94321;92,0;0,765322;0;0;No Data;No Data
1455986228;2016-02-20T16:37:08Z;45,421065;10,943086;93,0;0,7755588;0;0;No Data;No Data
1455986231;2016-02-20T16:37:11Z;45,42103;10,94295;97,0;0,7868781;0;0;No Data;No Data
1455986234;2016-02-20T16:37:14Z;45,421005;10,942826;97,0;0,7969094;0;0;No Data;No Data
1455986237;2016-02-20T16:37:17Z;45,42098;10,942696;98,0;0,8073917;0;0;No Data;No Data
1455986240;2016-02-20T16:37:20Z;45,42095;10,942575;99,0;0,8174194;0;0;No Data;No Data
1455986243;2016-02-20T16:37:23Z;45,420925;10,942455;98,0;0,8272008;0;0;No Data;No Data
1455986246;2016-02-20T16:37:26Z;45,420901;10,942335;98,0;0,8369303;0;0;No Data;No Data
1455986249;2016-02-20T16:37:29Z;45,420895;10,942216;97,0;0,8462015;0;0;No Data;No Data
1455986253;2016-02-20T16:37:33Z;45,4209;10,942101;95,0;0,8551534;0;0;No Data;No Data
1455986257;2016-02-20T16:37:37Z;45,420903;10,94198;95,0;0,8646165;0;0;No Data;No Data
1455986261;2016-02-20T16:37:41Z;45,42088;10,941855;95,0;0,8747146;0;0;No Data;No Data
1455986264;2016-02-20T16:37:44Z;45,420851;10,94175;94,0;0,8835051;0;0;No Data;No Data
1455986267;2016-02-20T16:37:47Z;45,420831;10,941631;96,0;0,8929987;0;0;No Data;No Data
1455986270;2016-02-20T16:37:50Z;45,420815;10,941505;96,0;0,9030047;0;0;No Data;No Data
1455986273;2016-02-20T16:37:53Z;45,420795;10,941376;96,0;0,9132771;0;0;No Data;No Data
1455986276;2016-02-20T16:37:56Z;45,420771;10,941265;96,0;0,9223313;0;0;No Data;No Data
1455986279;2016-02-20T16:37:59Z;45,420746;10,941146;98,0;0,9319666;0;0;No Data;No Data
1455986282;2016-02-20T16:38:02Z;45,42073;10,94104;97,0;0,9404389;0;0;No Data;No Data
1455986286;2016-02-20T16:38:06Z;45,420705;10,940911;96,0;0,9508459;0;0;No Data;No Data
1455986289;2016-02-20T16:38:09Z;45,42069;10,94081;97,0;0,9589123;0;0;No Data;No Data
1455986292;2016-02-20T16:38:12Z;45,420676;10,940705;96,0;0,9672507;0;0;No Data;No Data
1455986295;2016-02-20T16:38:15Z;45,420655;10,940605;95,0;0,9754073;0;0;No Data;No Data
1455986298;2016-02-20T16:38:18Z;45,420625;10,9405;95,0;0,9842658;0;0;No Data;No Data
1455986301;2016-02-20T16:38:21Z;45,420603;10,940375;96,0;0,9943267;0;0;No Data;No Data
1455986304;2016-02-20T16:38:24Z;45,42058;10,940245;97,0;1,004803;0;0;No Data;No Data
1455986307;2016-02-20T16:38:27Z;45,420565;10,940131;95,0;1,013815;0;0;No Data;No Data
1455986312;2016-02-20T16:38:32Z;45,420555;10,94003;92,0;1,021786;0;0;No Data;No Data
1455986315;2016-02-20T16:38:35Z;45,420535;10,93991;92,0;1,031424;0;0;No Data;No Data
1455986318;2016-02-20T16:38:38Z;45,420515;10,939786;92,0;1,041316;0;0;No Data;No Data
1455986321;2016-02-20T16:38:41Z;45,42049;10,939665;91,0;1,051172;0;0;No Data;No Data
1455986324;2016-02-20T16:38:44Z;45,420456;10,939555;88,0;1,060534;0;0;No Data;No Data
1455986330;2016-02-20T16:38:50Z;45,42038;10,939535;89,0;1,069138;0;0;No Data;No Data
1455986335;2016-02-20T16:38:55Z;45,420296;10,939525;96,0;1,078448;0;0;No Data;No Data
1455986340;2016-02-20T16:39:00Z;45,420215;10,939515;98,0;1,0875;0;0;No Data;No Data
1455986345;2016-02-20T16:39:05Z;45,420121;10,939511;101,0;1,097894;0;0;No Data;No Data
1455986349;2016-02-20T16:39:09Z;45,42003;10,939505;115,0;1,108035;0;0;No Data;No Data
1455986352;2016-02-20T16:39:12Z;45,419945;10,939481;110,0;1,117672;0;0;No Data;No Data
1455986355;2016-02-20T16:39:15Z;45,419856;10,93947;106,0;1,127543;0;0;No Data;No Data
1455986358;2016-02-20T16:39:18Z;45,41977;10,93947;117,0;1,137117;0;0;No Data;No Data
1455986361;2016-02-20T16:39:21Z;45,419675;10,93947;109,0;1,147694;0;0;No Data;No Data
1455986364;2016-02-20T16:39:24Z;45,419576;10,939475;105,0;1,158649;0;0;No Data;No Data
1455986367;2016-02-20T16:39:27Z;45,419481;10,939495;104,0;1,169267;0;0;No Data;No Data
1455986370;2016-02-20T16:39:30Z;45,419376;10,93949;112,0;1,180889;0;0;No Data;No Data
1455986372;2016-02-20T16:39:32Z;45,419305;10,939485;110,0;1,188803;0;0;No Data;No Data
1455986374;2016-02-20T16:39:34Z;45,41923;10,939475;108,0;1,197189;0;0;No Data;No Data
1455986377;2016-02-20T16:39:37Z;45,419125;10,93947;108,0;1,208885;0;0;No Data;No Data
1455986380;2016-02-20T16:39:40Z;45,41903;10,93948;108,0;1,21949;0;0;No Data;No Data
1455986382;2016-02-20T16:39:42Z;45,418955;10,939475;107,0;1,227849;0;0;No Data;No Data
1455986384;2016-02-20T16:39:44Z;45,41888;10,939475;105,0;1,236199;0;0;No Data;No Data
1455986387;2016-02-20T16:39:47Z;45,418776;10,939475;105,0;1,247703;0;0;No Data;No Data
1455986390;2016-02-20T16:39:50Z;45,41869;10,93948;105,0;1,257285;0;0;No Data;No Data
1455986393;2016-02-20T16:39:53Z;45,418605;10,93949;105,0;1,26678;0;0;No Data;No Data
1455986396;2016-02-20T16:39:56Z;45,418525;10,93949;105,0;1,275686;0;0;No Data;No Data
1455986399;2016-02-20T16:39:59Z;45,418446;10,939475;104,0;1,284485;0;0;No Data;No Data
1455986405;2016-02-20T16:40:05Z;45,41837;10,939495;104,0;1,293089;0;0;No Data;No Data
1455986409;2016-02-20T16:40:09Z;45,418275;10,939441;102,0;1,304456;0;0;No Data;No Data
1455986412;2016-02-20T16:40:12Z;45,418205;10,939408;103,0;1,312657;0;0;No Data;No Data
1455986416;2016-02-20T16:40:16Z;45,418115;10,93938;102,0;1,322913;0;0;No Data;No Data
1455986421;2016-02-20T16:40:21Z;45,418016;10,93939;103,0;1,333888;0;0;No Data;No Data
1455986424;2016-02-20T16:40:24Z;45,417945;10,93937;101,0;1,341945;0;0;No Data;No Data
1455986428;2016-02-20T16:40:28Z;45,417865;10,939365;102,0;1,35086;0;0;No Data;No Data
1455986432;2016-02-20T16:40:32Z;45,417791;10,939345;103,0;1,359172;0;0;No Data;No Data
1455986436;2016-02-20T16:40:36Z;45,4177;10,93931;104,0;1,369665;0;0;No Data;No Data
1455986439;2016-02-20T16:40:39Z;45,41762;10,939281;103,0;1,378842;0;0;No Data;No Data
1455986442;2016-02-20T16:40:42Z;45,41754;10,93927;103,0;1,387789;0;0;No Data;No Data
1455986445;2016-02-20T16:40:45Z;45,41745;10,939235;104,0;1,398175;0;0;No Data;No Data
1455986447;2016-02-20T16:40:47Z;45,41738;10,939205;104,0;1,406313;0;0;No Data;No Data
1455986450;2016-02-20T16:40:50Z;45,417285;10,93917;103,0;1,417238;0;0;No Data;No Data
1455986453;2016-02-20T16:40:53Z;45,417185;10,939135;104,0;1,428702;0;0;No Data;No Data
1455986456;2016-02-20T16:40:56Z;45,417095;10,93911;104,0;1,43891;0;0;No Data;No Data
1455986459;2016-02-20T16:40:59Z;45,417;10,939075;106,0;1,449835;0;0;No Data;No Data
1455986462;2016-02-20T16:41:02Z;45,416925;10,939045;105,0;1,458508;0;0;No Data;No Data
1455986465;2016-02-20T16:41:05Z;45,416845;10,939025;105,0;1,46755;0;0;No Data;No Data
1455986468;2016-02-20T16:41:08Z;45,416765;10,93902;105,0;1,476464;0;0;No Data;No Data
1455986472;2016-02-20T16:41:12Z;45,41669;10,93902;103,0;1,484813;0;0;No Data;No Data
1455986476;2016-02-20T16:41:16Z;45,416598;10,939015;103,0;1,495026;0;0;No Data;No Data
1455986479;2016-02-20T16:41:19Z;45,416508;10,93901;101,0;1,505016;0;0;No Data;No Data
1455986482;2016-02-20T16:41:22Z;45,416405;10,93902;102,0;1,51651;0;0;No Data;No Data
1455986484;2016-02-20T16:41:24Z;45,41633;10,93904;102,0;1,525005;0;0;No Data;No Data
1455986487;2016-02-20T16:41:27Z;45,41623;10,939066;102,0;1,536331;0;0;No Data;No Data
1455986490;2016-02-20T16:41:30Z;45,416125;10,93909;101,0;1,54817;0;0;No Data;No Data
1455986493;2016-02-20T16:41:33Z;45,416025;10,93911;101,0;1,559412;0;0;No Data;No Data
1455986496;2016-02-20T16:41:36Z;45,415925;10,939145;101,0;1,570876;0;0;No Data;No Data
1455986499;2016-02-20T16:41:39Z;45,415835;10,939175;101,0;1,581167;0;0;No Data;No Data
1455986502;2016-02-20T16:41:42Z;45,41573;10,93919;100,0;1,592916;0;0;No Data;No Data
1455986505;2016-02-20T16:41:45Z;45,415631;10,939225;101,0;1,6042;0;0;No Data;No Data
1455986508;2016-02-20T16:41:48Z;45,41554;10,93926;104,0;1,614693;0;0;No Data;No Data
1455986511;2016-02-20T16:41:51Z;45,415443;10,939305;107,0;1,626015;0;0;No Data;No Data
1455986514;2016-02-20T16:41:54Z;45,415355;10,939345;107,0;1,636299;0;0;No Data;No Data
1455986517;2016-02-20T16:41:57Z;45,415265;10,93939;109,0;1,646918;0;0;No Data;No Data
1455986520;2016-02-20T16:42:00Z;45,41519;10,939431;107,0;1,65588;0;0;No Data;No Data
1455986524;2016-02-20T16:42:04Z;45,415105;10,939475;106,0;1,665949;0;0;No Data;No Data
1455986528;2016-02-20T16:42:08Z;45,415035;10,939515;104,0;1,674345;0;0;No Data;No Data
1455986532;2016-02-20T16:42:12Z;45,414975;10,939591;101,0;1,683318;0;0;No Data;No Data
1455986536;2016-02-20T16:42:16Z;45,415005;10,9397;105,0;1,692468;0;0;No Data;No Data
1455986540;2016-02-20T16:42:20Z;45,41505;10,939805;105,0;1,702083;0;0;No Data;No Data
1455986544;2016-02-20T16:42:24Z;45,415076;10,939935;106,0;1,712667;0;0;No Data;No Data
1455986547;2016-02-20T16:42:27Z;45,415026;10,940015;107,0;1,720989;0;0;No Data;No Data
1455986550;2016-02-20T16:42:30Z;45,414955;10,94008;106,0;1,730385;0;0;No Data;No Data
1455986553;2016-02-20T16:42:33Z;45,414865;10,940155;106,0;1,741993;0;0;No Data;No Data
1455986556;2016-02-20T16:42:36Z;45,414775;10,940231;107,0;1,753668;0;0;No Data;No Data
1455986559;2016-02-20T16:42:39Z;45,41469;10,940305;105,0;1,764758;0;0;No Data;No Data
1455986562;2016-02-20T16:42:42Z;45,414606;10,94036;105,0;1,774983;0;0;No Data;No Data
1455986566;2016-02-20T16:42:46Z;45,414531;10,940315;105,0;1,783975;0;0;No Data;No Data
1455986569;2016-02-20T16:42:49Z;45,41448;10,940225;104,0;1,793014;0;0;No Data;No Data
1455986573;2016-02-20T16:42:53Z;45,41442;10,94013;105,0;1,803001;0;0;No Data;No Data
1455986577;2016-02-20T16:42:57Z;45,414375;10,940045;105,0;1,811321;0;0;No Data;No Data
1455986581;2016-02-20T16:43:01Z;45,414321;10,93994;101,0;1,82145;0;0;No Data;No Data
1455986585;2016-02-20T16:43:05Z;45,414256;10,939831;101,0;1,832539;0;0;No Data;No Data
1455986588;2016-02-20T16:43:08Z;45,414185;10,939746;101,0;1,842831;0;0;No Data;No Data
1455986591;2016-02-20T16:43:11Z;45,41411;10,939665;102,0;1,853309;0;0;No Data;No Data
1455986594;2016-02-20T16:43:14Z;45,414035;10,93961;102,0;1,8627;0;0;No Data;No Data
1455986597;2016-02-20T16:43:17Z;45,413955;10,93955;103,0;1,872765;0;0;No Data;No Data
1455986600;2016-02-20T16:43:20Z;45,413856;10,939495;103,0;1,884526;0;0;No Data;No Data
1455986603;2016-02-20T16:43:23Z;45,41376;10,939456;104,0;1,895625;0;0;No Data;No Data
1455986606;2016-02-20T16:43:26Z;45,413666;10,939441;104,0;1,906076;0;0;No Data;No Data
1455986609;2016-02-20T16:43:29Z;45,413585;10,93945;104,0;1,915121;0;0;No Data;No Data
1455986612;2016-02-20T16:43:32Z;45,41351;10,93946;104,0;1,923507;0;0;No Data;No Data
1455986615;2016-02-20T16:43:35Z;45,413435;10,93949;104,0;1,93218;0;0;No Data;No Data
1455986618;2016-02-20T16:43:38Z;45,413365;10,939535;104,0;1,940729;0;0;No Data;No Data
1455986621;2016-02-20T16:43:41Z;45,41329;10,93959;104,0;1,95012;0;0;No Data;No Data
1455986624;2016-02-20T16:43:44Z;45,413215;10,93964;104,0;1,959339;0;0;No Data;No Data
1455986627;2016-02-20T16:43:47Z;45,413135;10,939688;107,0;1,969014;0;0;No Data;No Data
1455986630;2016-02-20T16:43:50Z;45,413055;10,939745;107,0;1,978973;0;0;No Data;No Data
1455986633;2016-02-20T16:43:53Z;45,412975;10,939785;107,0;1,988412;0;0;No Data;No Data
1455986636;2016-02-20T16:43:56Z;45,412895;10,93981;107,0;1,99753;0;0;No Data;No Data
1455986639;2016-02-20T16:43:59Z;45,41282;10,939815;104,0;2,005889;0;0;No Data;No Data
1455986642;2016-02-20T16:44:02Z;45,412746;10,939815;104,0;2,014053;0;0;No Data;No Data
1455986646;2016-02-20T16:44:06Z;45,412651;10,939811;102,0;2,024559;0;0;No Data;No Data
1455986649;2016-02-20T16:44:09Z;45,412571;10,9398;102,0;2,033433;0;0;No Data;No Data
1455986652;2016-02-20T16:44:12Z;45,412488;10,939761;101,0;2,043111;0;0;No Data;No Data
1455986655;2016-02-20T16:44:15Z;45,41241;10,939715;100,0;2,052509;0;0;No Data;No Data
1455986658;2016-02-20T16:44:18Z;45,412335;10,939666;100,0;2,061674;0;0;No Data;No Data
1455986662;2016-02-20T16:44:22Z;45,41225;10,93961;100,0;2,0721;0;0;No Data;No Data
1455986666;2016-02-20T16:44:26Z;45,412186;10,939525;101,0;2,081788;0;0;No Data;No Data
1455986672;2016-02-20T16:44:32Z;45,41215;10,939436;99,0;2,08977;0;0;No Data;No Data
1455986676;2016-02-20T16:44:36Z;45,41208;10,939355;97,0;2,09981;0;0;No Data;No Data
1455986679;2016-02-20T16:44:39Z;45,41202;10,93927;95,0;2,109231;0;0;No Data;No Data
1455986682;2016-02-20T16:44:42Z;45,41196;10,939195;95,0;2,118118;0;0;No Data;No Data
1455986685;2016-02-20T16:44:45Z;45,411906;10,939086;96,0;2,128459;0;0;No Data;No Data
1455986688;2016-02-20T16:44:48Z;45,411855;10,938995;95,0;2,137559;0;0;No Data;No Data
1455986691;2016-02-20T16:44:51Z;45,411791;10,93891;94,0;2,147247;0;0;No Data;No Data
1455986694;2016-02-20T16:44:54Z;45,411736;10,938815;93,0;2,156823;0;0;No Data;No Data
1455986697;2016-02-20T16:44:57Z;45,411681;10,938735;90,0;2,165523;0;0;No Data;No Data
1455986700;2016-02-20T16:45:00Z;45,411616;10,93863;96,0;2,176415;0;0;No Data;No Data
1455986703;2016-02-20T16:45:03Z;45,411565;10,93851;95,0;2,187378;0;0;No Data;No Data
1455986707;2016-02-20T16:45:07Z;45,411495;10,93843;94,0;2,197369;0;0;No Data;No Data
1455986710;2016-02-20T16:45:10Z;45,411431;10,93835;94,0;2,206793;0;0;No Data;No Data
1455986713;2016-02-20T16:45:13Z;45,411375;10,938275;96,0;2,21535;0;0;No Data;No Data
1455986717;2016-02-20T16:45:17Z;45,41131;10,938185;93,0;2,225441;0;0;No Data;No Data
1455986720;2016-02-20T16:45:20Z;45,411255;10,938115;93,0;2,233652;0;0;No Data;No Data
1455986723;2016-02-20T16:45:23Z;45,411208;10,93802;91,0;2,242714;0;0;No Data;No Data
1455986726;2016-02-20T16:45:26Z;45,41115;10,93793;91,0;2,252262;0;0;No Data;No Data
1455986729;2016-02-20T16:45:29Z;45,4111;10,937836;91,0;2,261438;0;0;No Data;No Data
1455986732;2016-02-20T16:45:32Z;45,411046;10,93775;91,0;2,270406;0;0;No Data;No Data
1455986735;2016-02-20T16:45:35Z;45,410995;10,93765;93,0;2,280066;0;0;No Data;No Data
1455986738;2016-02-20T16:45:38Z;45,410941;10,93756;93,0;2,289271;0;0;No Data;No Data
1455986741;2016-02-20T16:45:41Z;45,410891;10,937471;93,0;2,298092;0;0;No Data;No Data
1455986744;2016-02-20T16:45:44Z;45,410835;10,937405;92,0;2,306184;0;0;No Data;No Data
1455986747;2016-02-20T16:45:47Z;45,41078;10,93732;92,0;2,315219;0;0;No Data;No Data
1455986750;2016-02-20T16:45:50Z;45,41073;10,93722;91,0;2,324814;0;0;No Data;No Data
1455986753;2016-02-20T16:45:53Z;45,41068;10,93713;90,0;2,333784;0;0;No Data;No Data
1455986756;2016-02-20T16:45:56Z;45,410631;10,937021;90,0;2,343816;0;0;No Data;No Data
1455986759;2016-02-20T16:45:59Z;45,410575;10,93694;90,0;2,352701;0;0;No Data;No Data
1455986762;2016-02-20T16:46:02Z;45,41051;10,936865;88,0;2,362013;0;0;No Data;No Data
1455986765;2016-02-20T16:46:05Z;45,410448;10,93679;86,0;2,37104;0;0;No Data;No Data
1455986768;2016-02-20T16:46:08Z;45,410401;10,936695;85,0;2,380081;0;0;No Data;No Data
1455986771;2016-02-20T16:46:11Z;45,41035;10,936605;84,0;2,389121;0;0;No Data;No Data
1455986774;2016-02-20T16:46:14Z;45,410293;10,93651;85,0;2,398864;0;0;No Data;No Data
1455986777;2016-02-20T16:46:17Z;45,410245;10,936385;90,0;2,409999;0;0;No Data;No Data
1455986780;2016-02-20T16:46:20Z;45,410181;10,93627;91,0;2,421423;0;0;No Data;No Data
1455986783;2016-02-20T16:46:23Z;45,410111;10,936175;94,0;2,432134;0;0;No Data;No Data
1455986786;2016-02-20T16:46:26Z;45,410051;10,93609;95,0;2,441503;0;0;No Data;No Data
1455986789;2016-02-20T16:46:29Z;45,409996;10,936016;96,0;2,449835;0;0;No Data;No Data
1455986792;2016-02-20T16:46:32Z;45,40995;10,935925;96,0;2,458599;0;0;No Data;No Data
1455986795;2016-02-20T16:46:35Z;45,4099;10,93584;96,0;2,467266;0;0;No Data;No Data
1455986798;2016-02-20T16:46:38Z;45,40985;10,935748;96,0;2,476339;0;0;No Data;No Data
1455986802;2016-02-20T16:46:42Z;45,40979;10,93564;97,0;2,487104;0;0;No Data;No Data
1455986805;2016-02-20T16:46:45Z;45,40974;10,935551;97,0;2,495973;0;0;No Data;No Data
1455986808;2016-02-20T16:46:48Z;45,409686;10,935455;99,0;2,505541;0;0;No Data;No Data
1455986811;2016-02-20T16:46:51Z;45,409645;10,935341;100,0;2,515505;0;0;No Data;No Data
1455986814;2016-02-20T16:46:54Z;45,40959;10,93524;100,0;2,525496;0;0;No Data;No Data
1455986817;2016-02-20T16:46:57Z;45,40954;10,93514;100,0;2,535092;0;0;No Data;No Data
1455986820;2016-02-20T16:47:00Z;45,409495;10,93504;99,0;2,544376;0;0;No Data;No Data
1455986823;2016-02-20T16:47:03Z;45,409440;10,93497;97,0;2,552588;0;0;No Data;No Data
1455986826;2016-02-20T16:47:06Z;45,409381;10,9349;96,0;2,561079;0;0;No Data;No Data
1455986829;2016-02-20T16:47:09Z;45,40933;10,934815;97,0;2,569817;0;0;No Data;No Data
1455986832;2016-02-20T16:47:12Z;45,409275;10,934725;98,0;2,579143;0;0;No Data;No Data
1455986835;2016-02-20T16:47:15Z;45,40921;10,934635;98,0;2,589234;0;0;No Data;No Data
1455986838;2016-02-20T16:47:18Z;45,40916;10,934536;97,0;2,598723;0;0;No Data;No Data
1455986841;2016-02-20T16:47:21Z;45,40911;10,934455;97,0;2,607153;0;0;No Data;No Data
1455986844;2016-02-20T16:47:24Z;45,40906;10,93437;97,0;2,61582;0;0;No Data;No Data
1455986847;2016-02-20T16:47:27Z;45,408995;10,934275;97,0;2,626187;0;0;No Data;No Data
1455986850;2016-02-20T16:47:30Z;45,408935;10,93417;100,0;2,636768;0;0;No Data;No Data
1455986853;2016-02-20T16:47:33Z;45,408871;10,934095;95,0;2,645937;0;0;No Data;No Data
1455986856;2016-02-20T16:47:36Z;45,408815;10,934015;95,0;2,654766;0;0;No Data;No Data
1455986858;2016-02-20T16:47:38Z;45,408765;10,933935;94,0;2,663138;0;0;No Data;No Data
1455986862;2016-02-20T16:47:42Z;45,408718;10,93385;97,0;2,671572;0;0;No Data;No Data
1455986865;2016-02-20T16:47:45Z;45,40867;10,933761;96,0;2,680302;0;0;No Data;No Data
1455986868;2016-02-20T16:47:48Z;45,408615;10,93368;95,0;2,689109;0;0;No Data;No Data
1455986871;2016-02-20T16:47:51Z;45,408565;10,933585;95,0;2,698389;0;0;No Data;No Data
1455986874;2016-02-20T16:47:54Z;45,408505;10,9335;95,0;2,70781;0;0;No Data;No Data
1455986877;2016-02-20T16:47:57Z;45,408436;10,93342;97,0;2,717657;0;0;No Data;No Data
1455986880;2016-02-20T16:48:00Z;45,40838;10,93334;94,0;2,726486;0;0;No Data;No Data
1455986883;2016-02-20T16:48:03Z;45,408321;10,93326;95,0;2,735501;0;0;No Data;No Data
1455986886;2016-02-20T16:48:06Z;45,408275;10,93316;96,0;2,744845;0;0;No Data;No Data
1455986889;2016-02-20T16:48:09Z;45,40823;10,933045;98,0;2,755135;0;0;No Data;No Data
1455986892;2016-02-20T16:48:12Z;45,408175;10,93293;99,0;2,766011;0;0;No Data;No Data
1455986895;2016-02-20T16:48:15Z;45,40811;10,932831;99,0;2,776567;0;0;No Data;No Data
1455986898;2016-02-20T16:48:18Z;45,40806;10,93274;100,0;2,785599;0;0;No Data;No Data
1455986902;2016-02-20T16:48:22Z;45,408;10,93266;99,0;2,794749;0;0;No Data;No Data
1455986906;2016-02-20T16:48:26Z;45,40794;10,93255;99,0;2,805637;0;0;No Data;No Data
1455986909;2016-02-20T16:48:29Z;45,407885;10,932445;100,0;2,815877;0;0;No Data;No Data
1455986912;2016-02-20T16:48:32Z;45,407835;10,932335;101,0;2,826119;0;0;No Data;No Data
1455986915;2016-02-20T16:48:35Z;45,40779;10,93225;100,0;2,83444;0;0;No Data;No Data
1455986918;2016-02-20T16:48:38Z;45,407716;10,932166;105,0;2,844884;0;0;No Data;No Data
1455986921;2016-02-20T16:48:41Z;45,407616;10,932145;105,0;2,856064;0;0;No Data;No Data
1455986924;2016-02-20T16:48:44Z;45,407535;10,932205;104,0;2,866228;0;0;No Data;No Data
1455986927;2016-02-20T16:48:47Z;45,407465;10,932256;102,0;2,875005;0;0;No Data;No Data
1455986930;2016-02-20T16:48:50Z;45,407395;10,932311;101,0;2,88393;0;0;No Data;No Data
1455986933;2016-02-20T16:48:53Z;45,407335;10,932381;102,0;2,892598;0;0;No Data;No Data
1455986936;2016-02-20T16:48:56Z;45,407266;10,93246;105,0;2,902396;0;0;No Data;No Data
1455986939;2016-02-20T16:48:59Z;45,40719;10,932545;102,0;2,913153;0;0;No Data;No Data
1455986942;2016-02-20T16:49:02Z;45,407125;10,932625;102,0;2,922717;0;0;No Data;No Data
1455986945;2016-02-20T16:49:05Z;45,40705;10,932705;103,0;2,933149;0;0;No Data;No Data
